代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
000001.SH,上证综指,2017-10-18,3373.53,3383.23,3371.92,3381.79,194298.77,15722878400
000001.SH,上证综指,2017-10-19,3374.64,3378.74,3359.63,3370.17,187921.3,15847649600
000001.SH,上证综指,2017-10-20,3363.51,3379.77,3360.1,3378.65,155065.09,12717284800
000001.SH,上证综指,2017-10-23,3382.28,3385.29,3374.71,3380.7,164369.44,13084628800
000001.SH,上证综指,2017-10-24,3376.6,3388.69,3374.12,3388.25,178552.88,13989750400
000001.SH,上证综指,2017-10-25,3384.86,3398.3,3382.03,3396.9,160060.7,12313122400
000001.SH,上证综指,2017-10-26,3397.52,3414.24,3391.45,3407.57,238596.13,18376862400
000001.SH,上证综指,2017-10-27,3404.5,3421.1,3402.11,3416.81,212377.18,17025716800
000001.SH,上证综指,2017-10-30,3413.87,3419.73,3357.28,3390.34,257776.66,20834928000
000001.SH,上证综指,2017-10-31,3381,3397.1,3376.12,3393.34,199929.58,15349820800
000001.SH,上证综指,2017-11-01,3393.97,3410.35,3388.6,3395.91,231978.38,18056612800
000001.SH,上证综指,2017-11-02,3391.65,3391.65,3372.21,3383.31,210014.98,16686427200
000001.SH,上证综指,2017-11-03,3377.74,3380.57,3347.36,3371.74,207437.95,17271478400
000001.SH,上证综指,2017-11-06,3369.69,3389.38,3356.53,3388.17,204311.23,15463646400
000001.SH,上证综指,2017-11-07,3389.47,3415.15,3387.95,3413.57,242595.95,19057174400
000001.SH,上证综指,2017-11-08,3409.15,3434.49,3404.88,3415.46,242025.6,18543646400
000001.SH,上证综指,2017-11-09,3410.67,3428.77,3408.62,3427.79,205433.68,15865043200
000001.SH,上证综指,2017-11-10,3423.18,3438.79,3414.33,3432.67,255772.11,18927649600
000001.SH,上证综指,2017-11-13,3435.18,3449.16,3435.09,3447.84,266738.13,20538905600
000001.SH,上证综指,2017-11-14,3446.55,3450.5,3419.69,3429.55,267435.42,19647267200
000001.SH,上证综指,2017-11-15,3416.21,3423.75,3396.38,3402.52,239734.19,16879208000
000001.SH,上证综指,2017-11-16,3393.19,3409.65,3390.59,3399.25,220862.46,15668433600
000001.SH,上证综指,2017-11-17,3392.68,3403.29,3373.3,3382.91,313750.37,24945816000
000001.SH,上证综指,2017-11-20,3361.36,3393.11,3337.12,3392.4,228308.14,17652468800
000001.SH,上证综指,2017-11-21,3382.36,3419.8,3377.6,3410.5,265303.86,19687180800
000001.SH,上证综指,2017-11-22,3417.33,3442.18,3404.29,3430.46,273674.72,21356708800
000001.SH,上证综指,2017-11-23,3425.01,3429.42,3342.33,3351.92,270469.02,21526539200
000001.SH,上证综指,2017-11-24,3340.38,3360.75,3328.33,3353.82,207623.89,15956966400
000001.SH,上证综指,2017-11-27,3346.66,3347.05,3315.26,3322.23,205803.39,16643916800
000001.SH,上证综指,2017-11-28,3311.23,3333.8,3300.78,3333.66,167062.93,13824779200
000001.SH,上证综指,2017-11-29,3335.57,3343.06,3305.57,3337.86,217769.44,18380593600
000001.SH,上证综指,2017-11-30,3328.64,3340.92,3306.28,3317.19,192076.78,15659585600
000001.SH,上证综指,2017-12-01,3315.11,3324.52,3302.44,3317.62,177490.26,13919830400
000001.SH,上证综指,2017-12-04,3310.38,3324,3304.1,3309.62,185025.36,14805328000
000001.SH,上证综指,2017-12-05,3301.69,3315.74,3300.51,3303.68,243489.6,20827886400
000001.SH,上证综指,2017-12-06,3291.31,3296.2,3254.61,3293.97,179174.38,15160444800
000001.SH,上证综指,2017-12-07,3283.28,3291.28,3259.16,3272.05,161764.59,13210590400
000001.SH,上证综指,2017-12-08,3264.48,3297.13,3258.76,3289.99,165761.65,13320931200
000001.SH,上证综指,2017-12-11,3290.49,3322.67,3288.3,3322.2,172986.43,13196598400
000001.SH,上证综指,2017-12-12,3320.31,3320.31,3280.33,3280.81,160978.61,12460482400
000001.SH,上证综指,2017-12-13,3278.4,3304.01,3273.32,3303.04,145295.31,11199864800
000001.SH,上证综指,2017-12-14,3302.93,3309.53,3282.57,3292.44,151346.08,12054423200
000001.SH,上证综指,2017-12-15,3287.53,3287.53,3259.39,3266.14,161877.92,13094061600
000001.SH,上证综指,2017-12-18,3268.03,3280.54,3254.18,3267.92,149738.22,12070039200
000001.SH,上证综指,2017-12-19,3266.02,3296.94,3266.02,3296.54,150786.58,11514013600
000001.SH,上证综指,2017-12-20,3296.74,3300.21,3276.12,3287.61,167961.84,13774512000
000001.SH,上证综指,2017-12-21,3281.12,3309.22,3267.4,3300.06,173740.1,14212792000
000001.SH,上证综指,2017-12-22,3297.69,3307.33,3293.44,3297.06,152099.44,12404732800
000001.SH,上证综指,2017-12-25,3296.21,3312.3,3270.44,3280.46,177293.58,14689363200
000001.SH,上证综指,2017-12-26,3277.84,3307.3,3274.33,3306.12,174679.26,14243449600
000001.SH,上证综指,2017-12-27,3302.46,3307.08,3270.35,3275.78,198264.67,16267489600
000001.SH,上证综指,2017-12-28,3272.29,3304.1,3263.73,3296.38,208019.86,17537166400
000001.SH,上证综指,2017-12-29,3295.25,3308.23,3292.77,3307.17,170356.75,14158683200
000001.SH,上证综指,2018-01-02,3314.03,3349.05,3314.03,3348.33,227788.46,20227886400
000001.SH,上证综指,2018-01-03,3347.74,3379.92,3345.29,3369.11,258366.53,21383614400
000001.SH,上证综指,2018-01-04,3371,3392.83,3365.3,3385.71,243090.77,20695529600
000001.SH,上证综指,2018-01-05,3386.46,3402.07,3380.25,3391.75,248187.84,21306068800
000001.SH,上证综指,2018-01-08,3391.55,3412.73,3384.56,3409.48,286213.22,23616510400
000001.SH,上证综指,2018-01-09,3406.11,3417.23,3403.59,3413.9,238249.97,19148854400
000001.SH,上证综指,2018-01-10,3414.11,3430.21,3398.84,3421.83,254515.44,20909499200
000001.SH,上证综指,2018-01-11,3415.59,3426.48,3405.64,3425.35,218414.13,17381212800
000001.SH,上证综指,2018-01-12,3423.88,3435.42,3417.98,3428.94,215961.46,17406340800
000001.SH,上证综指,2018-01-15,3428.95,3442.5,3402.31,3410.49,286362.72,23200928000
000001.SH,上证综指,2018-01-16,3403.47,3437.58,3401.96,3436.59,266578.82,21147547200
000001.SH,上证综指,2018-01-17,3438.58,3465.2,3430.51,3444.67,316532.67,26104502400
000001.SH,上证综指,2018-01-18,3449.88,3476.55,3448.79,3474.75,267692.64,22003955200
000001.SH,上证综指,2018-01-19,3481.62,3498.43,3474.29,3487.86,294189.09,24753673600
000001.SH,上证综指,2018-01-22,3476.99,3503.39,3475.67,3501.36,261295.71,21748753600
000001.SH,上证综指,2018-01-23,3504.34,3547.22,3504.34,3546.51,282091.9,23870590400
000001.SH,上证综指,2018-01-24,3553.48,3569.49,3527.11,3559.47,307629.22,25295449600
000001.SH,上证综指,2018-01-25,3555.17,3571.48,3528.04,3548.31,287989.54,24341342400
000001.SH,上证综指,2018-01-26,3535.49,3574.9,3534.2,3558.13,258149.52,22269828800
000001.SH,上证综指,2018-01-29,3563.64,3587.03,3510.27,3523,285416.99,23602696000
000001.SH,上证综指,2018-01-30,3511.5,3523.05,3484.66,3488.01,224681.7,18636996800
000001.SH,上证综指,2018-01-31,3470.51,3495.45,3454.73,3480.83,242657.95,20725340800
000001.SH,上证综指,2018-02-01,3478.67,3495.09,3424.42,3446.98,292882.27,26050470400
000001.SH,上证综指,2018-02-02,3419.23,3463.16,3388.86,3462.08,236278.75,20812054400
000001.SH,上证综指,2018-02-05,3411.67,3487.72,3406.24,3487.5,252198.77,21767376000
000001.SH,上证综指,2018-02-06,3418.01,3440.12,3364.22,3370.65,318818.53,28055548800
000001.SH,上证综指,2018-02-07,3412.74,3425.54,3304.01,3309.26,295264.42,26093971200
000001.SH,上证综指,2018-02-08,3281.05,3307.16,3225.71,3262.05,222348.69,20126249600
000001.SH,上证综指,2018-02-09,3172.85,3180.11,3062.74,3129.85,272095.07,25638918400
000001.SH,上证综指,2018-02-12,3128.37,3168.13,3113.61,3154.13,171003.18,15331083200
000001.SH,上证综指,2018-02-13,3176.11,3219.22,3176.11,3184.96,172045.2,15152760000
000001.SH,上证综指,2018-02-14,3188.25,3203.5,3171.38,3199.16,114552.2,10032282400
000001.SH,上证综指,2018-02-22,3237.57,3269.92,3234.12,3268.56,157303.89,13873044800
000001.SH,上证综指,2018-02-23,3275.43,3294.13,3258.49,3289.02,159502.51,14579036800
000001.SH,上证综指,2018-02-26,3307.3,3335.99,3281.62,3329.57,213333.04,18856860800
000001.SH,上证综指,2018-02-27,3328.67,3328.67,3284.63,3292.07,204394.38,17421936000
000001.SH,上证综指,2018-02-28,3264.06,3277.83,3239.84,3259.41,180233.81,15104353600
000001.SH,上证综指,2018-03-01,3235.09,3280.15,3228.58,3273.76,185277.78,15909832000
000001.SH,上证综指,2018-03-02,3248.45,3269.94,3242.27,3254.53,178602.99,15086105600
000001.SH,上证综指,2018-03-05,3255.87,3269.4,3236.72,3256.93,174148.64,14483598400
000001.SH,上证综指,2018-03-06,3266.49,3290.25,3243.65,3289.64,224381.79,19535804800
000001.SH,上证综指,2018-03-07,3288.86,3308.41,3264.76,3271.67,193489.33,16866502400
000001.SH,上证综指,2018-03-08,3268.35,3289.5,3261.55,3288.41,175895.39,14982752000
000001.SH,上证综指,2018-03-09,3291.43,3309.72,3283.56,3307.17,202349.18,16842451200
000001.SH,上证综指,2018-03-12,3319.21,3333.56,3313.56,3326.7,247894.18,20653243200
000001.SH,上证综指,2018-03-13,3324.12,3333.88,3307.38,3310.24,202375.12,17711435200
000001.SH,上证综指,2018-03-14,3298.67,3304.98,3287.36,3291.38,183457.63,15749108800
000001.SH,上证综指,2018-03-15,3277.51,3297.1,3273.2,3291.11,179516.62,14857360000
000001.SH,上证综指,2018-03-16,3290.21,3300.57,3269.28,3269.88,167761.54,14120364800
000001.SH,上证综指,2018-03-19,3264.93,3280.57,3251.05,3279.25,169772.21,13795497600
000001.SH,上证综指,2018-03-20,3257.22,3292.57,3252.43,3290.64,166979.89,13988108800
000001.SH,上证综指,2018-03-21,3299.73,3314.21,3268.88,3280.95,208617.68,16839827200
000001.SH,上证综指,2018-03-22,3281.27,3288.8,3242.76,3263.48,184471.73,15043297600
000001.SH,上证综指,2018-03-23,3172.77,3188.24,3110.66,3152.76,293405.06,27553200000
000001.SH,上证综指,2018-03-26,3117.32,3134.28,3091.46,3133.72,215910.26,18636635200
000001.SH,上证综指,2018-03-27,3164.8,3172.78,3143.57,3166.65,227085.09,18907337600
000001.SH,上证综指,2018-03-28,3130.57,3165.21,3117.53,3122.29,208617.86,16350048000
000001.SH,上证综指,2018-03-29,3127.26,3174.51,3098.25,3160.53,210920.22,17031238400
000001.SH,上证综指,2018-03-30,3161.79,3177.72,3152.89,3168.9,196006.7,15464659200
000001.SH,上证综指,2018-04-02,3169.78,3192.34,3159.99,3163.18,226253.57,17772777600
000001.SH,上证综指,2018-04-03,3130.01,3144.33,3119.13,3136.63,189692.72,15221667200
000001.SH,上证综指,2018-04-04,3147.05,3163.34,3128.87,3131.11,193492.83,14697668800
000001.SH,上证综指,2018-04-09,3125.44,3146.09,3110.3,3138.29,177236.93,13960862400
000001.SH,上证综指,2018-04-10,3144.26,3190.65,3139.08,3190.32,206087.41,16820136000
000001.SH,上证综指,2018-04-11,3197.37,3220.85,3191.59,3208.08,211420.42,17586720000
000001.SH,上证综指,2018-04-12,3203.28,3205.25,3177.05,3180.16,185040.05,14823131200
000001.SH,上证综指,2018-04-13,3192.04,3197.9,3155.51,3159.05,163651.74,12755231200
000001.SH,上证综指,2018-04-16,3152.89,3153.11,3096.1,3110.65,192233.34,15441569600
000001.SH,上证综指,2018-04-17,3112.97,3118.76,3064.03,3066.8,185428.03,14722284800
000001.SH,上证综指,2018-04-18,3091.91,3096.89,3041.63,3091.4,202238.98,15929049600
000001.SH,上证综指,2018-04-19,3094.27,3127.44,3090.29,3117.38,196198.99,16005680000
000001.SH,上证综指,2018-04-20,3105.46,3111.17,3065.92,3071.54,185139.07,15514708800
000001.SH,上证综指,2018-04-23,3063.44,3085.06,3045.94,3068.01,157854.8,13168633600
000001.SH,上证综指,2018-04-24,3069.75,3136.04,3069.75,3128.93,195545.01,16227480000
000001.SH,上证综指,2018-04-25,3112.4,3122.91,3107,3117.97,161298.14,12731105600
000001.SH,上证综指,2018-04-26,3119.5,3121.93,3067.93,3075.03,163783.78,13397273600
000001.SH,上证综指,2018-04-27,3082.41,3088.03,3049.91,3082.23,179520.26,13122564000
000001.SH,上证综指,2018-05-02,3087.41,3097.6,3064.76,3081.18,168246.16,13418456800
000001.SH,上证综指,2018-05-03,3074.52,3105.66,3056.16,3100.86,173444.96,13998561600
000001.SH,上证综指,2018-05-04,3093.12,3104.09,3086.78,3091.03,148436.37,11871126400
000001.SH,上证综指,2018-05-07,3094.9,3136.84,3091.66,3136.64,178243.87,13894819200
000001.SH,上证综指,2018-05-08,3135.3,3169.7,3134.06,3161.5,189011.65,14692705600
000001.SH,上证综指,2018-05-09,3160.14,3165.37,3145.66,3159.15,153456.43,12263726400
000001.SH,上证综指,2018-05-10,3169.05,3176.14,3155.53,3174.41,165440.37,13300075200
000001.SH,上证综指,2018-05-11,3179.8,3180.76,3162.21,3163.26,167364.29,13065975200
000001.SH,上证综指,2018-05-14,3167.04,3183.82,3163.48,3174.03,172410.69,12932735200
000001.SH,上证综指,2018-05-15,3180.42,3192.81,3164.52,3192.12,162990.78,12454904800
000001.SH,上证综指,2018-05-16,3180.23,3191.95,3166.81,3169.57,174590.98,13052496800
000001.SH,上证综指,2018-05-17,3170.01,3172.77,3148.62,3154.28,150598.85,11399556800
000001.SH,上证综指,2018-05-18,3151.08,3193.45,3144.78,3193.3,168038.06,13651691200
000001.SH,上证综指,2018-05-21,3206.18,3219.74,3203.34,3213.84,202663.47,16445940800
000001.SH,上证综指,2018-05-22,3211.25,3214.59,3192.23,3214.35,185721.66,14429268800
000001.SH,上证综指,2018-05-23,3205.44,3205.44,3168.96,3168.96,199358.1,15780764800
000001.SH,上证综指,2018-05-24,3167.94,3173.53,3152.07,3154.65,160658.19,12408580000
000001.SH,上证综指,2018-05-25,3148.41,3156.73,3131.07,3141.3,166554.05,12861084000
000001.SH,上证综指,2018-05-28,3136.81,3149.66,3115.96,3135.08,168191.26,12875592000
000001.SH,上证综指,2018-05-29,3129.62,3143.21,3112.15,3120.46,177826.11,13571779200
000001.SH,上证综指,2018-05-30,3081.14,3085.4,3041,3041.44,191995.2,15511512000
000001.SH,上证综指,2018-05-31,3061.83,3098.08,3054.27,3095.47,185199.04,14047553600
000001.SH,上证综指,2018-06-01,3084.75,3102.09,3059.79,3075.14,166548.88,12987220000
000001.SH,上证综指,2018-06-04,3083.43,3098.4,3076.99,3091.19,154671.62,11459390400
000001.SH,上证综指,2018-06-05,3088.01,3114.77,3080.05,3114.21,164806.3,11873559200
000001.SH,上证综指,2018-06-06,3109.17,3117.53,3103.53,3115.18,162879.95,12019613600
000001.SH,上证综指,2018-06-07,3121.18,3128.72,3105.58,3109.5,167174.3,12778496800
000001.SH,上证综指,2018-06-08,3100.6,3100.68,3053.29,3067.15,161178.78,13468822400
000001.SH,上证综指,2018-06-11,3057.34,3063.61,3037.91,3052.78,143037.33,10856378400
000001.SH,上证综指,2018-06-12,3053.03,3081.45,3034.1,3079.8,154469.09,11327509600
000001.SH,上证综指,2018-06-13,3071.46,3071.46,3044.12,3049.8,155935.26,11960788800
000001.SH,上证综指,2018-06-14,3038.07,3066.05,3032.41,3044.16,147588.83,11546948800
000001.SH,上证综指,2018-06-15,3037.45,3048.8,3008.73,3021.9,162196.02,14453257600
000001.SH,上证综指,2018-06-19,2982.65,2984.97,2871.35,2907.82,241203.65,23055006400
000001.SH,上证综指,2018-06-20,2889.98,2925.56,2872.16,2915.73,153334.27,14430142400
000001.SH,上证综指,2018-06-21,2912,2940.59,2872.62,2875.81,159713.17,15437833600
000001.SH,上证综指,2018-06-22,2855.59,2891.97,2837.14,2889.76,127161.47,12614312800
000001.SH,上证综指,2018-06-25,2903.45,2908.62,2857.87,2859.34,132350.47,12191768800
000001.SH,上证综指,2018-06-26,2829.99,2850.24,2803.79,2844.51,138447.25,12591846400
000001.SH,上证综指,2018-06-27,2842.4,2854.26,2798.8,2813.18,142413.49,12942083200
000001.SH,上证综指,2018-06-28,2799.9,2825.99,2782.45,2786.9,129687.43,11835790400
000001.SH,上证综指,2018-06-29,2789.81,2848.37,2782.38,2847.42,135652.38,12567168800
000001.SH,上证综指,2018-07-02,2841.58,2845.68,2756.82,2775.56,147562.75,13703504000
000001.SH,上证综指,2018-07-03,2774.57,2786.89,2722.45,2786.89,161668.03,14249846400
000001.SH,上证综指,2018-07-04,2776.63,2793.18,2754.16,2759.13,131016.17,12326218400
000001.SH,上证综指,2018-07-05,2755.34,2777.52,2727.94,2733.88,132993.67,12922611200
000001.SH,上证综指,2018-07-06,2731.35,2768.87,2691.02,2747.23,148193.04,13629438400
000001.SH,上证综指,2018-07-09,2752.45,2815.79,2752.45,2815.11,135654.53,12154931200
000001.SH,上证综指,2018-07-10,2819.71,2828.49,2800.63,2827.63,132633.11,11706275200
000001.SH,上证综指,2018-07-11,2780.7,2794.36,2752.44,2777.77,138318.18,12682115200
000001.SH,上证综指,2018-07-12,2771.04,2844.19,2771.04,2837.66,170319.09,14698019200
000001.SH,上证综指,2018-07-13,2831.43,2835.46,2818.85,2831.18,146300.88,11768934400
000001.SH,上证综指,2018-07-16,2827.08,2837.51,2804.49,2814.04,129411.19,10776715200
000001.SH,上证综指,2018-07-17,2806.89,2806.92,2774.76,2798.13,124035.2,10540921600
000001.SH,上证综指,2018-07-18,2801.78,2818.4,2786.04,2787.26,138557.15,12096116800
000001.SH,上证综指,2018-07-19,2791.02,2805.01,2764.49,2772.55,129374.57,11448649600
000001.SH,上证综指,2018-07-20,2769.75,2837.86,2753.84,2829.27,155661.12,14590768000
000001.SH,上证综指,2018-07-23,2815.2,2863.57,2809.62,2859.54,186996.85,17338280000
000001.SH,上证综指,2018-07-24,2862.27,2911.46,2862.27,2905.56,228701.87,22957830400
000001.SH,上证综指,2018-07-25,2911.45,2912.31,2894.04,2903.65,166412.08,16780020800
000001.SH,上证综指,2018-07-26,2905.79,2915.3,2875.7,2882.23,157496.69,16842820800
000001.SH,上证综指,2018-07-27,2879.69,2889.69,2864.11,2873.59,132419.37,14637161600
000001.SH,上证综指,2018-07-30,2871.94,2896.01,2850.3,2869.05,145988.59,15165225600
000001.SH,上证综指,2018-07-31,2866.9,2884.68,2854.32,2876.4,119528.77,11893112000
000001.SH,上证综指,2018-08-01,2882.51,2897.4,2823.93,2824.53,151692.88,14951435200
000001.SH,上证综指,2018-08-02,2815.34,2815.34,2726.48,2768.02,169769.31,17417900800
000001.SH,上证综指,2018-08-03,2763.4,2777.66,2740.43,2740.44,129134.69,12700636000
000001.SH,上证综指,2018-08-06,2736.53,2760.47,2692.32,2705.16,132993.8,12975305600
000001.SH,上证综指,2018-08-07,2711.74,2779.37,2696.04,2779.37,147259.49,14957974400
000001.SH,上证综指,2018-08-08,2771.13,2779.91,2741.07,2744.07,139969.76,14768872000
000001.SH,上证综指,2018-08-09,2729.58,2801.66,2726.22,2794.38,151079.89,15166033600
000001.SH,上证综指,2018-08-10,2791.4,2806.12,2777.51,2795.31,123112.59,12153223200
000001.SH,上证综指,2018-08-13,2769.02,2789.8,2742.56,2785.87,129460.54,12753224000
000001.SH,上证综指,2018-08-14,2780.74,2789.44,2766.57,2780.96,112465.4,10957108000
000001.SH,上证综指,2018-08-15,2777.25,2777.7,2721.24,2723.26,118707.67,11616178400
000001.SH,上证综指,2018-08-16,2691.43,2732.95,2672.74,2705.19,117580.99,12027788000
000001.SH,上证综指,2018-08-17,2723.89,2730.33,2665.59,2668.97,115499.4,11244529600
000001.SH,上证综指,2018-08-20,2673.07,2698.47,2653.11,2698.47,114047.62,11078416000
000001.SH,上证综指,2018-08-21,2700.34,2739.17,2696.29,2733.83,122260.22,11358684000
000001.SH,上证综指,2018-08-22,2731.96,2731.96,2709.06,2714.61,98463.97,9366464000
000001.SH,上证综指,2018-08-23,2714.87,2736.01,2700.8,2724.62,107826.02,9844647200
000001.SH,上证综指,2018-08-24,2717.08,2748.82,2705.32,2729.43,102665.8,10051627200
000001.SH,上证综指,2018-08-27,2736.32,2780.9,2736.32,2780.9,141429.68,13276257600
000001.SH,上证综指,2018-08-28,2782.29,2791.39,2769.4,2777.98,125118.58,11874936800
000001.SH,上证综指,2018-08-29,2774.86,2778.54,2762.35,2769.29,101220.66,10015692800
000001.SH,上证综指,2018-08-30,2769.33,2780.53,2736.35,2737.74,106400.4,10606094400
000001.SH,上证综指,2018-08-31,2730.11,2744.63,2710.54,2725.25,114813.35,10975874400
000001.SH,上证综指,2018-09-03,2716.4,2722.85,2692.36,2720.73,104817.69,10221300800
000001.SH,上证综指,2018-09-04,2720.65,2756.61,2712.38,2750.58,113708.89,10901030400
000001.SH,上证综指,2018-09-05,2741.38,2745.47,2704.34,2704.34,107269.45,10500227200
000001.SH,上证综指,2018-09-06,2697.58,2719.41,2683.74,2691.59,106266.08,9901783200
000001.SH,上证综指,2018-09-07,2696.68,2728.55,2683.72,2702.3,113840.07,10752329600
000001.SH,上证综指,2018-09-10,2698.01,2703.43,2667.32,2669.48,102860.72,10355916800
000001.SH,上证综指,2018-09-11,2668.49,2680.57,2652.7,2664.8,96884.58,9986594400
